sensor_id,timestamp,aqi,prediction,error,sqrError
Central LA CO,2017-08-31T23:00:00.000-07:00,76.0,67.42192237985743,8.578077620142565,73.58341565719074
Central LA CO,2017-08-31T22:00:00.000-07:00,70.0,67.59305650350188,2.4069434964981156,5.793376995334574
Central LA CO,2017-08-31T21:00:00.000-07:00,70.0,67.54876190935855,2.4512380906414535,6.008568177011559
Central LA CO,2017-08-31T20:00:00.000-07:00,77.0,67.47263834323277,9.527361656767226,90.77062013883835
Central LA CO,2017-08-31T19:00:00.000-07:00,77.0,67.56624333478666,9.433756665213338,88.99576481845708
Central LA CO,2017-08-31T18:00:00.000-07:00,78.0,67.56624333478666,10.433756665213338,108.86327814888375
Central LA CO,2017-08-31T17:00:00.000-07:00,75.0,67.54876190935855,7.4512380906414535,55.520949083426096
Central LA CO,2017-08-31T16:00:00.000-07:00,75.0,67.54876190935855,7.4512380906414535,55.520949083426096
Central LA CO,2017-08-31T15:00:00.000-07:00,77.0,67.54876190935855,9.451238090641453,89.3259014459919
Central LA CO,2017-08-31T14:00:00.000-07:00,82.0,66.00808664027683,15.99191335972317,255.74129290489242
Central LA CO,2017-08-31T13:00:00.000-07:00,84.0,66.00808664027683,17.99191335972317,323.7089463437851
Central LA CO,2017-08-31T12:00:00.000-07:00,85.0,67.54876190935855,17.451238090641453,304.5457108962552
Central LA CO,2017-08-31T11:00:00.000-07:00,82.0,67.54876190935855,14.451238090641453,208.83828235240645
Central LA CO,2017-08-31T10:00:00.000-07:00,87.0,67.64545999023018,19.35454000976982,374.5982189897808
Central LA CO,2017-08-31T09:00:00.000-07:00,91.0,67.45920346969184,23.540796530308157,554.1691012813685
Central LA CO,2017-08-31T08:00:00.000-07:00,90.0,67.40393880772989,22.596061192270113,510.58198140481545
Central LA CO,2017-08-31T07:00:00.000-07:00,85.0,66.46859624874266,18.531403751257344,343.41292499211477
Central LA CO,2017-08-31T06:00:00.000-07:00,86.0,66.4698228547168,19.530177145283204,381.4278193261424
Central LA CO,2017-08-31T05:00:00.000-07:00,87.0,66.49956257513571,20.500437424864288,420.2679346107763
Central LA CO,2017-08-31T04:00:00.000-07:00,89.0,66.51704400056381,22.482955999436186,505.4833104725836
Central LA CO,2017-08-31T03:00:00.000-07:00,85.0,67.40393880772989,17.596061192270113,309.62136948211435
Central LA CO,2017-08-31T02:00:00.000-07:00,84.0,67.42192237985743,16.578077620142565,274.8326575794718
Central LA CO,2017-08-31T01:00:00.000-07:00,84.0,67.47668489511994,16.523315104880055,273.0199420551574
Central LA CO,2017-08-31T00:00:00.000-07:00,78.0,67.20601285211063,10.793987147889368,116.51015854880085
Central LA CO,2017-08-30T23:00:00.000-07:00,78.0,67.56209017710884,10.437909822891157,108.94996147080771
Central LA CO,2017-08-30T22:00:00.000-07:00,79.0,67.59305650350188,11.406943496498116,130.11835993230065
Central LA CO,2017-08-30T21:00:00.000-07:00,79.0,67.59305650350188,11.406943496498116,130.11835993230065
Central LA CO,2017-08-30T20:00:00.000-07:00,81.0,67.64545999023018,13.35454000976982,178.34373887254293
Central LA CO,2017-08-30T19:00:00.000-07:00,83.0,67.54876190935855,15.451238090641453,238.74075853368936
Central LA CO,2017-08-30T18:00:00.000-07:00,79.0,67.54876190935855,11.451238090641453,131.13085380855773
Central LA CO,2017-08-30T17:00:00.000-07:00,75.0,67.54876190935855,7.4512380906414535,55.520949083426096
Central LA CO,2017-08-30T16:00:00.000-07:00,79.0,67.54876190935855,11.451238090641453,131.13085380855773
Central LA CO,2017-08-30T15:00:00.000-07:00,76.0,67.53080197773286,8.469198022267136,71.72731514037358
Central LA CO,2017-08-30T14:00:00.000-07:00,85.0,67.54876190935855,17.451238090641453,304.5457108962552
Central LA CO,2017-08-30T13:00:00.000-07:00,96.0,67.54876190935855,28.451238090641453,809.4729488903671
Central LA CO,2017-08-30T12:00:00.000-07:00,99.0,67.54876190935855,31.451238090641453,989.1803774342159
Central LA CO,2017-08-30T11:00:00.000-07:00,102.0,67.54876190935855,34.45123809064145,1186.8878059780645
Central LA CO,2017-08-30T10:00:00.000-07:00,100.0,67.59305650350188,32.406943496498116,1050.2099867852214
Central LA CO,2017-08-30T09:00:00.000-07:00,94.0,67.59305650350188,26.406943496498116,697.3266648272441
Central LA CO,2017-08-30T08:00:00.000-07:00,93.0,67.38645738230178,25.613542617698215,656.0535654286427
