sensor_id,timestamp,aqi,prediction,error,sqrError
E San Gabriel V-2,2017-08-31T23:00:00.000-07:00,25.0,60.09327267123338,35.09327267123338,1231.5377867775355
E San Gabriel V-2,2017-08-31T22:00:00.000-07:00,39.0,60.19929181322933,21.19929181322933,449.4099733824521
E San Gabriel V-2,2017-08-31T21:00:00.000-07:00,24.75,60.06698806660824,35.31698806660824,1247.2896460969487
E San Gabriel V-2,2017-08-31T20:00:00.000-07:00,20.0,59.434290683666994,39.434290683666994,1555.0632817239455
E San Gabriel V-2,2017-08-31T19:00:00.000-07:00,15.0,59.09681386511025,44.09681386511025,1944.5289930541794
E San Gabriel V-2,2017-08-31T18:00:00.000-07:00,8.0,57.0630638093333,49.0630638093333,2407.184230358711
E San Gabriel V-2,2017-08-31T17:00:00.000-07:00,8.0,58.93049416657398,50.93049416657398,2593.9152360514263
E San Gabriel V-2,2017-08-31T16:00:00.000-07:00,5.0,57.843413787086234,52.843413787086234,2792.4263806732156
E San Gabriel V-2,2017-08-31T15:00:00.000-07:00,6.0,56.3735714130569,50.3735714130569,2537.4966969063435
E San Gabriel V-2,2017-08-31T14:00:00.000-07:00,25.0,56.47346557146345,31.47346557146345,990.5790350780951
E San Gabriel V-2,2017-08-31T13:00:00.000-07:00,39.0,56.99405234319078,17.99405234319078,323.78591972948965
E San Gabriel V-2,2017-08-31T12:00:00.000-07:00,42.0,57.910249128835666,15.910249128835666,253.13602734161606
E San Gabriel V-2,2017-08-31T11:00:00.000-07:00,44.0,57.910249128835666,13.910249128835666,193.4950308262734
E San Gabriel V-2,2017-08-31T10:00:00.000-07:00,49.0,59.67517144372135,10.675171443721347,113.9592853528437
E San Gabriel V-2,2017-08-31T09:00:00.000-07:00,51.0,59.95704411629719,8.95704411629719,80.22863930129411
E San Gabriel V-2,2017-08-31T08:00:00.000-07:00,56.0,59.900554920332276,3.900554920332276,15.214328686528326
E San Gabriel V-2,2017-08-31T07:00:00.000-07:00,53.0,59.34658845454719,6.346588454547188,40.27918501139166
E San Gabriel V-2,2017-08-31T06:00:00.000-07:00,58.0,59.31055604796406,1.310556047964063,1.7175571548551833
E San Gabriel V-2,2017-08-31T05:00:00.000-07:00,61.0,59.867162785396744,1.1328372146032564,1.2833201547900643
E San Gabriel V-2,2017-08-31T04:00:00.000-07:00,65.0,59.85799843004445,5.1420015699555535,26.440180145425376
E San Gabriel V-2,2017-08-31T03:00:00.000-07:00,67.0,60.16010801298281,6.8398919870171895,46.78412239406196
E San Gabriel V-2,2017-08-31T02:00:00.000-07:00,75.0,60.09327267123338,14.906727328766621,222.21051965419764
E San Gabriel V-2,2017-08-31T01:00:00.000-07:00,76.0,60.10471791952828,15.895282080471723,252.6599924177655
E San Gabriel V-2,2017-08-31T00:00:00.000-07:00,61.0,60.19929181322933,0.8007081867706702,0.6411336003615745
E San Gabriel V-2,2017-08-30T23:00:00.000-07:00,65.0,60.1324564714799,4.867543528520102,23.692980002037924
E San Gabriel V-2,2017-08-30T22:00:00.000-07:00,52.0,60.19929181322933,8.19929181322933,67.2283862384895
E San Gabriel V-2,2017-08-30T21:00:00.000-07:00,63.0,60.07843331490315,2.921566685096849,8.53555189546779
E San Gabriel V-2,2017-08-30T20:00:00.000-07:00,67.0,59.6211482871446,7.3788517128554005,54.44745260030908
E San Gabriel V-2,2017-08-30T19:00:00.000-07:00,61.0,59.17600165819001,1.8239983418099897,3.3269699509255917
E San Gabriel V-2,2017-08-30T18:00:00.000-07:00,60.0,57.28211660015232,2.717883399847679,7.386890175167578
E San Gabriel V-2,2017-08-30T17:00:00.000-07:00,69.0,57.263313497904775,11.736686502095225,137.74981004846424
E San Gabriel V-2,2017-08-30T16:00:00.000-07:00,61.0,57.37085925486079,3.6291407451392104,13.170662548029583
E San Gabriel V-2,2017-08-30T15:00:00.000-07:00,70.0,57.289768198701786,12.710231801298214,161.54999244273245
E San Gabriel V-2,2017-08-30T14:00:00.000-07:00,56.0,57.24769084661742,1.2476908466174166,1.5567324487328857
E San Gabriel V-2,2017-08-30T13:00:00.000-07:00,60.0,59.241470063061655,0.7585299369383449,0.5753676652316895
E San Gabriel V-2,2017-08-30T12:00:00.000-07:00,60.0,59.34022252822826,0.65977747177174,0.4353063122575091
E San Gabriel V-2,2017-08-30T11:00:00.000-07:00,54.0,59.38898665935037,5.388986659350373,29.04117721465629
E San Gabriel V-2,2017-08-30T10:00:00.000-07:00,20.0,60.143901719774796,40.143901719774796,1611.5328452869378
E San Gabriel V-2,2017-08-30T09:00:00.000-07:00,23.0,60.143901719774796,37.143901719774796,1379.6694349682891
E San Gabriel V-2,2017-08-30T08:00:00.000-07:00,33.0,60.019244154869654,27.019244154869654,730.039554700458
E San Gabriel V-2,2017-08-30T07:00:00.000-07:00,41.0,59.80032744364731,18.800327443647312,353.45231198835825
E San Gabriel V-2,2017-08-30T06:00:00.000-07:00,46.0,58.99894528243869,12.99894528243869,168.97257845583508
E San Gabriel V-2,2017-08-30T05:00:00.000-07:00,47.0,59.06578062418812,12.065780624188122,145.5830620710335
E San Gabriel V-2,2017-08-30T04:00:00.000-07:00,49.0,59.414688161758214,10.414688161758214,108.46572950666669
E San Gabriel V-2,2017-08-30T03:00:00.000-07:00,56.0,59.80032744364731,3.800327443647312,14.442488678938913
E San Gabriel V-2,2017-08-30T02:00:00.000-07:00,68.0,59.85799843004445,8.142001569955553,66.2921895651587
E San Gabriel V-2,2017-08-30T01:00:00.000-07:00,62.0,59.92483377179387,2.075166228206129,4.306314874687252
